Date,Open,High,Low,Close,Adj Close,Volume
2008-12-23,5660.000000,5670.000000,5490.000000,5540.000000,0.000055,1722950
2008-12-24,5460.000000,5580.000000,5380.000000,5520.000000,0.000055,793000
2008-12-25,null,null,null,null,null,null
2008-12-26,5510.000000,5580.000000,5430.000000,5440.000000,0.000054,653300
2008-12-29,5380.000000,5490.000000,5260.000000,5440.000000,0.000756,738900
2008-12-30,5470.000000,5520.000000,5160.000000,5160.000000,0.000717,1952800
2008-12-31,null,null,null,null,null,null
2009-01-02,5290.000000,5400.000000,5240.000000,5400.000000,0.000751,1453450
2009-01-05,5500.000000,5620.000000,5460.000000,5560.000000,0.000773,1528700
2009-01-06,5520.000000,5800.000000,5520.000000,5800.000000,0.000806,3387450
2009-01-07,5980.000000,6300.000000,5910.000000,6300.000000,0.000876,5221150
2009-01-08,6080.000000,6100.000000,5940.000000,6020.000000,0.000837,1571800
2009-01-09,6080.000000,6080.000000,5900.000000,5960.000000,0.000828,2070750
2009-01-12,5860.000000,6050.000000,5860.000000,5930.000000,0.000824,1236700
2009-01-13,6030.000000,6030.000000,5880.000000,5940.000000,0.000826,744300
2009-01-14,5880.000000,5880.000000,5720.000000,5820.000000,0.000809,1495650
2009-01-15,5620.000000,5680.000000,5360.000000,5400.000000,0.000751,3146650
2009-01-16,5510.000000,5640.000000,5420.000000,5640.000000,0.000784,937450
2009-01-19,5700.000000,5720.000000,5550.000000,5580.000000,0.000776,2673850
2009-01-20,5540.000000,5540.000000,5370.000000,5540.000000,0.000770,2529850
2009-01-21,5420.000000,5590.000000,5400.000000,5470.000000,0.000760,2413250
2009-01-22,5640.000000,5640.000000,5400.000000,5420.000000,0.000753,1836850
2009-01-23,5260.000000,5300.000000,5180.000000,5240.000000,0.000728,2345300
2009-01-28,5500.000000,5820.000000,5410.000000,5820.000000,0.000809,2712400
2009-01-29,5810.000000,5900.000000,5730.000000,5900.000000,0.000820,3251000
2009-01-30,5790.000000,6100.000000,5740.000000,6020.000000,0.000837,1818850
2009-02-02,5910.000000,5960.000000,5790.000000,5800.000000,0.000806,1254800
2009-02-03,5860.000000,6040.000000,5820.000000,6040.000000,0.000840,2376000
2009-02-04,6190.000000,6260.000000,6120.000000,6230.000000,0.000866,3115150
2009-02-05,6200.000000,6260.000000,6070.000000,6220.000000,0.000865,2075750
2009-02-06,6400.000000,6440.000000,6230.000000,6380.000000,0.000887,2289350
2009-02-09,6380.000000,6380.000000,6140.000000,6250.000000,0.000869,902400
2009-02-10,6220.000000,6220.000000,5940.000000,6150.000000,0.000855,2098050
2009-02-11,5860.000000,6140.000000,5860.000000,6060.000000,0.000842,817900
2009-02-12,6000.000000,6200.000000,5980.000000,6200.000000,0.000862,1893750
2009-02-13,6040.000000,6120.000000,6000.000000,6060.000000,0.000842,1507000
2009-02-16,6060.000000,6190.000000,6060.000000,6060.000000,0.000842,1391000
2009-02-17,6000.000000,6000.000000,5880.000000,5930.000000,0.000824,836900
2009-02-18,5850.000000,5870.000000,5830.000000,5860.000000,0.000815,2248150
2009-02-19,5940.000000,5960.000000,5860.000000,5860.000000,0.000815,1737850
2009-02-20,5830.000000,5830.000000,5720.000000,5720.000000,0.000795,2891800
2009-02-23,5730.000000,5930.000000,5710.000000,5870.000000,0.000816,874950
2009-02-24,5570.000000,5770.000000,5570.000000,5640.000000,0.000784,649250
2009-02-25,5740.000000,5790.000000,5570.000000,5570.000000,0.000774,987850
2009-02-26,5630.000000,5780.000000,5480.000000,5600.000000,0.000778,1528750
2009-02-27,5740.000000,5760.000000,5490.000000,5490.000000,0.000763,1475400
2009-03-02,5540.000000,5540.000000,5300.000000,5330.000000,0.000741,1564600
2009-03-03,5180.000000,5460.000000,5180.000000,5460.000000,0.000759,2283850
2009-03-04,5400.000000,5680.000000,5400.000000,5590.000000,0.000777,2202900
2009-03-05,5710.000000,5810.000000,5650.000000,5730.000000,0.000796,1011150
2009-03-06,5600.000000,5780.000000,5570.000000,5780.000000,0.000803,1846950
2009-03-09,5770.000000,5900.000000,5680.000000,5900.000000,0.000820,1304000
2009-03-10,5810.000000,5910.000000,5730.000000,5800.000000,0.000806,996750
2009-03-11,5880.000000,5940.000000,5840.000000,5940.000000,0.000826,1887600
2009-03-12,5890.000000,5990.000000,5860.000000,5860.000000,0.000815,1470150
2009-03-13,5960.000000,6030.000000,5910.000000,5970.000000,0.000830,1392600
2009-03-16,5840.000000,5990.000000,5840.000000,5960.000000,0.000828,674750
2009-03-17,6000.000000,6010.000000,5840.000000,6000.000000,0.000834,1157000
2009-03-18,6050.000000,6110.000000,5990.000000,6070.000000,0.000844,913950
2009-03-19,6040.000000,6100.000000,6030.000000,6090.000000,0.000846,580500
2009-03-20,5960.000000,6090.000000,5960.000000,6090.000000,0.000846,1790250
2009-03-23,6100.000000,6120.000000,6060.000000,6120.000000,0.000851,63750
2009-03-24,6260.000000,6280.000000,6180.000000,6280.000000,0.000873,1621000
2009-03-25,6250.000000,6290.000000,6200.000000,6280.000000,0.000873,870200
2009-03-26,6230.000000,6450.000000,6190.000000,6450.000000,0.000897,1171050
2009-03-27,6500.000000,6620.000000,6470.000000,6620.000000,0.000920,1177550
2009-03-30,6590.000000,6610.000000,6400.000000,6420.000000,0.000892,934150
2009-03-31,6400.000000,6500.000000,6310.000000,6310.000000,0.000877,1819450
2009-04-01,6300.000000,6380.000000,6190.000000,6340.000000,0.000881,1980650
2009-04-02,6440.000000,6540.000000,6300.000000,6540.000000,0.000909,4538850
2009-04-03,6560.000000,6560.000000,6390.000000,6430.000000,0.000894,4103000
2009-04-06,6440.000000,6580.000000,6330.000000,6440.000000,0.000895,3477400
2009-04-07,6430.000000,6430.000000,6330.000000,6370.000000,0.000885,2542900
2009-04-08,6310.000000,6320.000000,6150.000000,6150.000000,0.000855,2318700
2009-04-09,6150.000000,6400.000000,6150.000000,6400.000000,0.000890,2502450
2009-04-10,6450.000000,6570.000000,6420.000000,6540.000000,0.000909,1710300
2009-04-13,6520.000000,6520.000000,6140.000000,6380.000000,0.000887,1089500
2009-04-14,6460.000000,6480.000000,6310.000000,6380.000000,0.000887,1574350
2009-04-15,6300.000000,6490.000000,6240.000000,6490.000000,0.000902,5203800
2009-04-16,6580.000000,6680.000000,6520.000000,6580.000000,0.000915,3758000
2009-04-17,6680.000000,6960.000000,6660.000000,6800.000000,0.000945,6463950
2009-04-20,6820.000000,6850.000000,6620.000000,6850.000000,0.000952,1872500
2009-04-21,6710.000000,6860.000000,6680.000000,6840.000000,0.000951,1467550
2009-04-22,6840.000000,7140.000000,6840.000000,7130.000000,0.000991,2211450
2009-04-23,7060.000000,7290.000000,7060.000000,7260.000000,0.001009,2301800
2009-04-24,7190.000000,7260.000000,6840.000000,6930.000000,0.000963,2377900
2009-04-27,6900.000000,6900.000000,6640.000000,6720.000000,0.000934,3387850
2009-04-28,6720.000000,6820.000000,6570.000000,6570.000000,0.000913,1492700
2009-04-29,6570.000000,6640.000000,6480.000000,6570.000000,0.000913,2596450
2009-04-30,6520.000000,6720.000000,6520.000000,6640.000000,0.000923,2709250
2009-05-04,6800.000000,6920.000000,6700.000000,6820.000000,0.000948,3697550
2009-05-06,6890.000000,6890.000000,6550.000000,6640.000000,0.000923,3785650
2009-05-07,6720.000000,6810.000000,6620.000000,6660.000000,0.000926,2474600
2009-05-08,6740.000000,6820.000000,6680.000000,6810.000000,0.000947,2902200
2009-05-11,6840.000000,6840.000000,6690.000000,6700.000000,0.000931,1822500
2009-05-12,6640.000000,6820.000000,6640.000000,6700.000000,0.000931,1414450
2009-05-13,6800.000000,6850.000000,6710.000000,6800.000000,0.000945,2274950
2009-05-14,6740.000000,6810.000000,6730.000000,6780.000000,0.000942,746900
2009-05-15,6940.000000,7060.000000,6940.000000,7040.000000,0.000979,3813450
2009-05-18,6920.000000,7250.000000,6920.000000,7240.000000,0.001006,2826150
2009-05-19,7300.000000,7440.000000,7210.000000,7380.000000,0.001026,2084950
2009-05-20,7390.000000,7610.000000,7350.000000,7580.000000,0.001054,2230000
2009-05-21,7600.000000,7680.000000,7440.000000,7670.000000,0.001066,1412750
2009-05-22,7510.000000,7670.000000,7500.000000,7600.000000,0.001056,2248750
2009-05-25,7470.000000,7570.000000,7340.000000,7500.000000,0.001042,1854050
2009-05-26,7350.000000,7370.000000,7070.000000,7140.000000,0.000992,3429050
2009-05-27,7160.000000,7230.000000,7050.000000,7160.000000,0.000995,3319300
2009-05-28,7200.000000,7440.000000,7080.000000,7440.000000,0.001034,1677800
2009-05-29,7300.000000,7460.000000,7100.000000,7360.000000,0.001023,2235200
2009-06-01,7350.000000,7380.000000,7200.000000,7380.000000,0.001026,1020450
2009-06-02,7470.000000,7550.000000,7250.000000,7340.000000,0.001020,1089500
2009-06-03,7300.000000,7340.000000,7210.000000,7260.000000,0.001009,861150
2009-06-04,7250.000000,7250.000000,6980.000000,7020.000000,0.000976,2327950
2009-06-05,7100.000000,7200.000000,7060.000000,7060.000000,0.000981,1689150
2009-06-08,7080.000000,7190.000000,7040.000000,7150.000000,0.000994,1458450
2009-06-09,7150.000000,7240.000000,7010.000000,7150.000000,0.000994,1637200
2009-06-10,7200.000000,7270.000000,7100.000000,7190.000000,0.000999,1783950
2009-06-11,7210.000000,7260.000000,7140.000000,7260.000000,0.001009,1312900
2009-06-12,7340.000000,7500.000000,7270.000000,7430.000000,0.001033,2104250
2009-06-15,7460.000000,7520.000000,7340.000000,7520.000000,0.001045,1124700
2009-06-16,7280.000000,7520.000000,7280.000000,7440.000000,0.001034,1476700
2009-06-17,7430.000000,7600.000000,7370.000000,7600.000000,0.001056,1214800
2009-06-18,7600.000000,7610.000000,7400.000000,7420.000000,0.001031,950700
2009-06-19,7320.000000,7650.000000,7320.000000,7570.000000,0.001052,1925750
2009-06-22,7660.000000,7670.000000,7580.000000,7610.000000,0.001058,1151550
2009-06-23,7600.000000,7600.000000,7460.000000,7520.000000,0.001045,952850
2009-06-24,7480.000000,7590.000000,7440.000000,7520.000000,0.001045,1647900
2009-06-25,7520.000000,7630.000000,7510.000000,7610.000000,0.001058,864950
2009-06-26,7620.000000,7750.000000,7600.000000,7750.000000,0.001077,772600
2009-06-29,7700.000000,7800.000000,7620.000000,7760.000000,0.001153,497350
2009-06-30,7740.000000,7830.000000,7720.000000,7800.000000,0.001159,946650
2009-07-01,7800.000000,7850.000000,7760.000000,7800.000000,0.001159,630400
2009-07-02,7810.000000,7850.000000,7790.000000,7850.000000,0.001166,848800
2009-07-03,7760.000000,7860.000000,7760.000000,7860.000000,0.001168,436050
2009-07-06,7880.000000,8240.000000,7880.000000,8240.000000,0.001224,1201100
2009-07-07,8260.000000,8350.000000,8180.000000,8250.000000,0.001226,1279700
2009-07-08,8130.000000,8180.000000,8000.000000,8120.000000,0.001206,1376550
2009-07-09,8120.000000,8310.000000,8120.000000,8260.000000,0.001227,1554600
2009-07-10,8200.000000,8310.000000,8200.000000,8280.000000,0.001230,3631900
2009-07-13,8300.000000,8300.000000,8100.000000,8100.000000,0.001204,1432650
2009-07-14,8240.000000,8310.000000,8190.000000,8270.000000,0.001229,1680050
2009-07-15,8360.000000,8650.000000,8360.000000,8650.000000,0.001285,3562000
2009-07-16,8680.000000,8740.000000,8490.000000,8500.000000,0.001263,2637100
2009-07-17,8500.000000,8610.000000,8460.000000,8500.000000,0.001263,1015650
2009-07-20,8620.000000,8840.000000,8520.000000,8710.000000,0.001294,1841150
2009-07-21,8880.000000,9040.000000,8850.000000,9000.000000,0.001337,2373550
2009-07-22,9020.000000,9200.000000,9010.000000,9190.000000,0.001365,1173150
2009-07-23,9120.000000,9240.000000,9080.000000,9240.000000,0.001373,1892600
2009-07-24,9200.000000,9200.000000,9040.000000,9130.000000,0.001357,1164950
2009-07-27,9080.000000,9240.000000,9080.000000,9200.000000,0.001367,2786500
2009-07-28,9100.000000,9220.000000,8920.000000,9080.000000,0.001349,1857400
2009-07-29,9100.000000,9240.000000,9090.000000,9180.000000,0.001364,680500
2009-07-30,9140.000000,9200.000000,9140.000000,9190.000000,0.001365,2109700
2009-07-31,9280.000000,9300.000000,9040.000000,9290.000000,0.001380,2269700
2009-08-03,9200.000000,9250.000000,9080.000000,9080.000000,0.001349,1319750
2009-08-04,9130.000000,9190.000000,9080.000000,9120.000000,0.001355,1836600
2009-08-05,9100.000000,9100.000000,8870.000000,8990.000000,0.001336,2504150
2009-08-06,8900.000000,9150.000000,8760.000000,9150.000000,0.001360,1586050
2009-08-07,9040.000000,9140.000000,8960.000000,9140.000000,0.001358,847250
2009-08-10,9140.000000,9160.000000,9050.000000,9110.000000,0.001354,1062700
2009-08-11,9200.000000,9200.000000,9040.000000,9120.000000,0.001355,686400
2009-08-12,8940.000000,9090.000000,8900.000000,8930.000000,0.001327,515750
2009-08-13,8950.000000,9000.000000,8920.000000,8930.000000,0.001327,1182250
2009-08-14,8940.000000,9190.000000,8890.000000,9190.000000,0.001365,2682700
2009-08-17,9060.000000,9120.000000,9040.000000,9060.000000,0.001346,804950
2009-08-18,8960.000000,9290.000000,8960.000000,9290.000000,0.001380,1188850
2009-08-19,9290.000000,9430.000000,9230.000000,9300.000000,0.001382,1443150
2009-08-20,9300.000000,9380.000000,9110.000000,9260.000000,0.001376,2339200
2009-08-21,9260.000000,9490.000000,9150.000000,9360.000000,0.001391,2490950
2009-08-24,9480.000000,9970.000000,9470.000000,9810.000000,0.001458,2262350
2009-08-25,9690.000000,9880.000000,9690.000000,9840.000000,0.001462,1732750
2009-08-26,9780.000000,9780.000000,9600.000000,9600.000000,0.001426,2445150
2009-08-27,9430.000000,9500.000000,9390.000000,9480.000000,0.001409,2016950
2009-08-28,9500.000000,9680.000000,9500.000000,9640.000000,0.001432,2141400
2009-08-31,9700.000000,9930.000000,9690.000000,9830.000000,0.001461,1357200
2009-09-01,9820.000000,10020.000000,9720.000000,9970.000000,0.001481,1127700
2009-09-02,9800.000000,9860.000000,9680.000000,9680.000000,0.001438,1387450
2009-09-03,9580.000000,9600.000000,9380.000000,9440.000000,0.001403,2572050
2009-09-04,9650.000000,9650.000000,9300.000000,9300.000000,0.001382,1362750
2009-09-07,9440.000000,9510.000000,9340.000000,9430.000000,0.001401,1076800
2009-09-08,9430.000000,9480.000000,9220.000000,9360.000000,0.001391,2351850
2009-09-09,9400.000000,9420.000000,9270.000000,9290.000000,0.001380,1163750
2009-09-10,9200.000000,9370.000000,9180.000000,9360.000000,0.001391,3023500
2009-09-11,9470.000000,9800.000000,9430.000000,9740.000000,0.001447,3041500
2009-09-14,9700.000000,9800.000000,9510.000000,9640.000000,0.001432,1622050
2009-09-15,9470.000000,9640.000000,9430.000000,9600.000000,0.001426,1505200
2009-09-16,9580.000000,9800.000000,9560.000000,9760.000000,0.001450,1325350
2009-09-17,9920.000000,9970.000000,9860.000000,9970.000000,0.001481,1536000
2009-09-18,9850.000000,9930.000000,9750.000000,9750.000000,0.001449,3634800
2009-09-21,9740.000000,9840.000000,9600.000000,9670.000000,0.001437,1490600
2009-09-22,9670.000000,9850.000000,9640.000000,9800.000000,0.001456,2882200
2009-09-23,9800.000000,9970.000000,9800.000000,9860.000000,0.001465,1776650
2009-09-24,9820.000000,9960.000000,9780.000000,9920.000000,0.001474,1946600
2009-09-25,9840.000000,9930.000000,9650.000000,9820.000000,0.001459,1293750
2009-09-28,9640.000000,9800.000000,9630.000000,9720.000000,0.001444,792150
2009-09-29,9820.000000,9960.000000,9800.000000,9900.000000,0.001471,1169050
2009-09-30,9760.000000,9980.000000,9760.000000,9860.000000,0.001465,2201200
2009-10-01,9850.000000,9860.000000,9520.000000,9600.000000,0.001426,1550700
2009-10-05,9310.000000,9600.000000,9200.000000,9600.000000,0.001426,3491700
2009-10-06,9340.000000,9500.000000,9340.000000,9400.000000,0.001397,2146050
2009-10-07,9520.000000,9520.000000,9130.000000,9130.000000,0.001357,1419500
2009-10-08,9060.000000,9170.000000,8910.000000,9170.000000,0.001363,2921450
2009-10-09,9200.000000,9350.000000,9190.000000,9310.000000,0.001383,1821750
2009-10-12,9310.000000,9330.000000,9200.000000,9260.000000,0.001376,659300
2009-10-13,9340.000000,9340.000000,9200.000000,9280.000000,0.001379,1369450
2009-10-14,9370.000000,9580.000000,9290.000000,9560.000000,0.001420,5711000
2009-10-15,9600.000000,9750.000000,9440.000000,9560.000000,0.001420,843850
2009-10-16,9500.000000,9530.000000,9280.000000,9360.000000,0.001391,1081550
2009-10-19,9340.000000,9340.000000,9100.000000,9300.000000,0.001382,902900
2009-10-20,9380.000000,9400.000000,9320.000000,9360.000000,0.001391,1942800
2009-10-21,9390.000000,9460.000000,9360.000000,9420.000000,0.001400,1775350
2009-10-22,9250.000000,9440.000000,9250.000000,9380.000000,0.001394,3001300
2009-10-23,9370.000000,9500.000000,9370.000000,9500.000000,0.001412,1450800
2009-10-26,9390.000000,9580.000000,9390.000000,9540.000000,0.001417,902850
2009-10-27,9470.000000,9580.000000,9470.000000,9580.000000,0.001423,1581300
2009-10-28,9620.000000,9620.000000,9460.000000,9520.000000,0.001415,2233400
2009-10-29,9380.000000,9560.000000,9370.000000,9520.000000,0.001415,2767150
2009-10-30,9420.000000,9640.000000,9420.000000,9610.000000,0.001428,2839950
2009-11-02,9500.000000,9570.000000,9320.000000,9400.000000,0.001397,2407350
2009-11-03,9350.000000,9370.000000,9150.000000,9190.000000,0.001365,1617250
2009-11-04,9010.000000,9270.000000,9010.000000,9270.000000,0.001377,1362500
2009-11-05,9250.000000,9250.000000,9110.000000,9220.000000,0.001370,1021900
2009-11-06,9240.000000,9280.000000,9160.000000,9240.000000,0.001373,1130800
2009-11-09,9260.000000,9440.000000,9260.000000,9420.000000,0.001400,1774650
2009-11-10,9440.000000,9500.000000,9330.000000,9370.000000,0.001392,629200
2009-11-11,9460.000000,9460.000000,9280.000000,9370.000000,0.001392,814800
2009-11-12,9290.000000,9300.000000,9070.000000,9070.000000,0.001348,2260100
2009-11-13,9100.000000,9160.000000,8950.000000,9070.000000,0.001348,581450
2009-11-16,9010.000000,9140.000000,8990.000000,9120.000000,0.001355,1804100
2009-11-17,9180.000000,9270.000000,9180.000000,9220.000000,0.001370,1186650
2009-11-18,9260.000000,9480.000000,9260.000000,9480.000000,0.001409,1549800
2009-11-19,9420.000000,9580.000000,9420.000000,9560.000000,0.001420,509200
2009-11-20,9460.000000,9610.000000,9440.000000,9560.000000,0.001420,574500
2009-11-23,9510.000000,9590.000000,9510.000000,9570.000000,0.001422,554000
2009-11-24,9570.000000,9580.000000,9400.000000,9480.000000,0.001409,1484200
2009-11-25,9480.000000,9590.000000,9480.000000,9580.000000,0.001423,1116250
2009-11-26,9580.000000,9820.000000,9540.000000,9660.000000,0.001435,1655750
2009-11-27,9520.000000,9580.000000,9090.000000,9090.000000,0.001351,680450
2009-11-30,9450.000000,9500.000000,9320.000000,9500.000000,0.001412,770800
2009-12-01,9320.000000,9540.000000,9320.000000,9460.000000,0.001406,1161400
2009-12-02,9500.000000,9700.000000,9470.000000,9540.000000,0.001417,717450
2009-12-03,9630.000000,9750.000000,9630.000000,9740.000000,0.001447,944850
2009-12-04,9740.000000,9840.000000,9700.000000,9830.000000,0.001461,871850
2009-12-07,9880.000000,9970.000000,9880.000000,9940.000000,0.001477,874150
2009-12-08,9880.000000,10100.000000,9880.000000,10100.000000,0.001501,1806100
2009-12-09,9900.000000,10200.000000,9900.000000,10180.000000,0.001513,977850
2009-12-10,10200.000000,10320.000000,10180.000000,10300.000000,0.001530,1671250
2009-12-11,10320.000000,10380.000000,10220.000000,10380.000000,0.001542,694500
2009-12-14,10400.000000,10420.000000,10260.000000,10340.000000,0.001536,620000
2009-12-15,10500.000000,10500.000000,10320.000000,10440.000000,0.001551,1179650
2009-12-16,10400.000000,10440.000000,10320.000000,10440.000000,0.001551,635400
2009-12-17,10460.000000,10460.000000,10240.000000,10340.000000,0.001536,885900
2009-12-18,10200.000000,10300.000000,10000.000000,10060.000000,0.001495,1821050
2009-12-21,10060.000000,10100.000000,10020.000000,10100.000000,0.001501,814200
2009-12-22,10100.000000,10240.000000,10100.000000,10200.000000,0.001516,1261150
2009-12-23,10240.000000,10300.000000,10160.000000,10280.000000,0.001527,864250
2009-12-24,10180.000000,10320.000000,10180.000000,10280.000000,0.001527,537100
2009-12-28,10280.000000,10300.000000,10280.000000,10300.000000,0.001530,490350
2009-12-29,10300.000000,10340.000000,10260.000000,10300.000000,0.005732,313750
2009-12-30,10280.000000,10540.000000,10280.000000,10500.000000,0.005843,636850
2010-01-04,10480.000000,10500.000000,10420.000000,10440.000000,0.005810,683350
2010-01-05,10540.000000,10620.000000,10500.000000,10600.000000,0.005899,657750
2010-01-06,10640.000000,10760.000000,10400.000000,10760.000000,0.005988,1577900
2010-01-07,10820.000000,10820.000000,10460.000000,10580.000000,0.005888,1717500
2010-01-08,10720.000000,10720.000000,10480.000000,10520.000000,0.005854,642350
2010-01-11,10460.000000,10540.000000,10200.000000,10200.000000,0.005676,900400
2010-01-12,10160.000000,10380.000000,10100.000000,10380.000000,0.005777,1415650
2010-01-13,10300.000000,10300.000000,10100.000000,10160.000000,0.005654,814300
2010-01-14,10200.000000,10420.000000,10160.000000,10380.000000,0.005777,1263050
2010-01-15,10280.000000,10480.000000,10280.000000,10380.000000,0.005777,2350850
2010-01-18,10400.000000,10480.000000,10280.000000,10400.000000,0.005788,917400
2010-01-19,10500.000000,10560.000000,10300.000000,10420.000000,0.005799,991200
2010-01-20,10560.000000,10740.000000,10480.000000,10660.000000,0.005932,1677100
2010-01-21,10660.000000,10860.000000,10560.000000,10800.000000,0.006010,1310450
2010-01-22,10600.000000,10660.000000,10500.000000,10600.000000,0.005899,905500
2010-01-25,10380.000000,10660.000000,10380.000000,10640.000000,0.005921,875850
2010-01-26,10640.000000,10640.000000,10300.000000,10400.000000,0.005788,640300
2010-01-27,10200.000000,10380.000000,10120.000000,10140.000000,0.005643,1082550
2010-01-28,10220.000000,10400.000000,10080.000000,10140.000000,0.005643,1258850
2010-01-29,10100.000000,10260.000000,9950.000000,10260.000000,0.005710,1686400
2010-02-01,10300.000000,10340.000000,10040.000000,10040.000000,0.005587,1268550
2010-02-02,10240.000000,10280.000000,10100.000000,10240.000000,0.005699,1041600
2010-02-03,10280.000000,10320.000000,10200.000000,10280.000000,0.005721,1033800
2010-02-04,10260.000000,10340.000000,10200.000000,10200.000000,0.005676,1021800
2010-02-05,10060.000000,10060.000000,9740.000000,9840.000000,0.005476,1294750
2010-02-08,9860.000000,10000.000000,9830.000000,9960.000000,0.005543,715850
2010-02-09,9760.000000,9870.000000,9730.000000,9870.000000,0.005493,1462150
2010-02-10,9900.000000,9940.000000,9730.000000,9850.000000,0.005482,443800
2010-02-11,9760.000000,10080.000000,9760.000000,10080.000000,0.005610,708450
2010-02-12,10100.000000,10120.000000,9990.000000,10100.000000,0.005621,1627250
2010-02-16,10100.000000,10120.000000,10000.000000,10080.000000,0.005610,508950
2010-02-17,10180.000000,10180.000000,10100.000000,10160.000000,0.005654,1227500
2010-02-18,10180.000000,10240.000000,10000.000000,10060.000000,0.005598,464100
2010-02-19,10000.000000,10140.000000,9880.000000,9960.000000,0.005543,738650
2010-02-22,10080.000000,10100.000000,10020.000000,10100.000000,0.005621,432200
2010-02-23,9950.000000,10040.000000,9740.000000,9850.000000,0.005482,1527100
2010-02-24,9780.000000,9800.000000,9710.000000,9710.000000,0.005404,588500
2010-02-25,9720.000000,9730.000000,9430.000000,9470.000000,0.005270,859950
2010-02-26,9570.000000,9750.000000,9440.000000,9750.000000,0.005426,672500
2010-03-02,9910.000000,10080.000000,9750.000000,9990.000000,0.005560,1349450
2010-03-03,9850.000000,9980.000000,9840.000000,9920.000000,0.005521,439200
2010-03-04,10040.000000,10040.000000,9750.000000,9850.000000,0.005482,533650
2010-03-05,9850.000000,9920.000000,9840.000000,9920.000000,0.005521,1668350
2010-03-08,10040.000000,10040.000000,9930.000000,9980.000000,0.005554,3534000
2010-03-09,10000.000000,10000.000000,9890.000000,9920.000000,0.005521,509000
2010-03-10,9900.000000,9980.000000,9870.000000,9980.000000,0.005554,321800
2010-03-11,9940.000000,9990.000000,9930.000000,9940.000000,0.005532,1985000
2010-03-12,9970.000000,10000.000000,9950.000000,10000.000000,0.005565,546600
2010-03-15,10100.000000,10140.000000,10040.000000,10100.000000,0.005621,1780850
2010-03-16,10100.000000,10160.000000,10080.000000,10160.000000,0.005654,2043650
2010-03-17,10280.000000,10420.000000,10260.000000,10400.000000,0.005788,1372400
2010-03-18,10440.000000,10460.000000,10380.000000,10420.000000,0.005799,520750
2010-03-19,10500.000000,10500.000000,10380.000000,10480.000000,0.005832,329100
2010-03-22,10400.000000,10460.000000,10320.000000,10340.000000,0.005754,510800
2010-03-23,10460.000000,10500.000000,10400.000000,10480.000000,0.005832,535600
2010-03-24,10480.000000,10660.000000,10460.000000,10600.000000,0.005899,1385000
2010-03-25,10600.000000,10700.000000,10600.000000,10600.000000,0.005899,2150850
2010-03-26,10700.000000,10700.000000,10580.000000,10700.000000,0.005955,1007700
2010-03-29,10640.000000,10900.000000,10640.000000,10800.000000,0.006010,1312800
2010-03-30,10900.000000,10980.000000,10880.000000,10980.000000,0.006110,1451300
2010-03-31,10980.000000,11000.000000,10700.000000,10760.000000,0.005988,1474150
2010-04-01,10820.000000,11100.000000,10820.000000,11080.000000,0.006166,1651050
2010-04-02,11100.000000,11200.000000,11080.000000,11180.000000,0.006222,620700
2010-04-05,11220.000000,11500.000000,11160.000000,11500.000000,0.006400,1264900
2010-04-06,11560.000000,11580.000000,11440.000000,11560.000000,0.006433,716000
2010-04-07,11500.000000,11540.000000,11400.000000,11480.000000,0.006389,1575250
2010-04-08,11420.000000,11440.000000,11380.000000,11420.000000,0.006355,1549400
2010-04-09,11420.000000,11420.000000,11080.000000,11160.000000,0.006211,1110050
2010-04-12,11040.000000,11080.000000,10560.000000,10600.000000,0.005899,2733650
2010-04-13,10600.000000,10660.000000,10480.000000,10600.000000,0.005899,2624650
2010-04-14,10720.000000,10880.000000,10680.000000,10860.000000,0.006044,1164600
2010-04-15,10960.000000,11000.000000,10700.000000,10880.000000,0.006055,1936700
2010-04-16,10860.000000,10920.000000,10840.000000,10900.000000,0.006066,1033350
2010-04-19,10840.000000,10920.000000,10640.000000,10640.000000,0.005921,1279250
2010-04-20,10740.000000,10740.000000,10580.000000,10700.000000,0.005955,995250
2010-04-21,10800.000000,10920.000000,10800.000000,10920.000000,0.006077,947400
2010-04-22,10820.000000,10880.000000,10640.000000,10680.000000,0.005944,1170450
2010-04-23,10680.000000,10760.000000,10600.000000,10600.000000,0.005899,982150
2010-04-26,10680.000000,10880.000000,10580.000000,10660.000000,0.005932,1067100
2010-04-27,10560.000000,10660.000000,10540.000000,10580.000000,0.005888,1465800
2010-04-28,10360.000000,10500.000000,10360.000000,10460.000000,0.005821,570450
2010-04-29,10460.000000,10500.000000,10400.000000,10460.000000,0.005821,620600
2010-04-30,10480.000000,10640.000000,10480.000000,10540.000000,0.005866,4583250
2010-05-03,10460.000000,10540.000000,10380.000000,10460.000000,0.005821,1194250
2010-05-04,10560.000000,10640.000000,10420.000000,10460.000000,0.005821,505550
2010-05-06,10360.000000,10360.000000,10240.000000,10280.000000,0.005721,1461100
2010-05-07,10100.000000,10240.000000,10020.000000,10240.000000,0.005699,1460500
2010-05-10,10280.000000,10420.000000,10200.000000,10220.000000,0.005688,539550
2010-05-11,10300.000000,10340.000000,9980.000000,10000.000000,0.005565,1130350
2010-05-12,10260.000000,10260.000000,10060.000000,10200.000000,0.005676,880400
2010-05-13,10220.000000,10580.000000,10220.000000,10400.000000,0.005788,1475750
2010-05-14,10420.000000,10440.000000,10300.000000,10400.000000,0.005788,1573450
